st2,NAME,lake,lat,lon
NY,Essex,Bumbo Pond,43.8845750034367,-73.6519442227506
NY,Washington,Bumps Pond,43.5621687790429,-73.5499461367528
NY,Essex,Burge Pond,43.850585169172,-73.6346953204218
NY,Ontario,Burnett Pond,42.9634497206732,-76.9642853690076
NY,Sullivan,Burnt Hope Lake,41.523975825246,-74.74389124976
NY,Herkimer,Burp Lake,43.4609203084487,-74.9016365665102
NY,Essex,Burris Pond,43.9713205600411,-73.5048260383016
NY,Oneida,Bushnell Pond,43.2325381328632,-75.7443947423419
NY,Warren,Buttermilk Pond,43.7138996735836,-73.6230343232724
NY,Essex,Butternut Pond,44.4297694620544,-73.4968077655255
NY,Delaware,Cables Lake (Trout Pond),42.0092142289607,-74.9447822121664
NY,Herkimer,Cage Lake,44.0497793752763,-75.0119378628588
NY,Oswego,East Amboy Pond,43.3641164112617,-75.9067706165698
NY,Essex,Joe Pond,44.0560102737301,-73.6448681244209
NY,Saratoga,Lake Butterfield,43.0509754790531,-74.091090557514
NY,Herkimer,White Lead Lake,43.3828382931785,-74.9080939382453
NY,Orange,Cahoonzie Lake,41.4549780745078,-74.6938434542465
NY,Essex,Calahan Pond,43.8018885398077,-73.996945167674
NY,Essex,Cameras Pond,44.2461724122587,-74.0647369232734
NY,Essex,Minerva Lake,43.7932930529658,-73.974478439562
NY,Westchester,Campfire Lake,41.1696197641614,-73.8100372591829
NY,Herkimer,Canachagala Lake,43.6041279742827,-74.9033310523459
NY,Montgomery,Canajoharie Reservoir,42.9267442573942,-74.5698305301257
NY,Fulton,Cork Center Reservoir,43.0405386663168,-74.464565777561
NY,Hamilton,Canary Pond,43.3050415196117,-74.4493987946284
NY,Madison,Canastota Reservoir,43.0433942858418,-75.7574022045522
NY,Steuben,Canisteo Reservoir,42.2847527007729,-77.6304476707988
NY,Washington,Pagies Pond,43.5134732662716,-73.5525062001691
NY,Washington,Spectacle Ponds,43.5547750554994,-73.5354171471517
NY,Greene,Canoe Lake,42.2661673594048,-73.8797644597928
NY,Franklin,Carpenter Pond,44.5159281617652,-74.0215712610301
NY,Onondaga,Carpenter Pond,42.8691463957656,-75.9696766396002
NY,Westchester,Carpenter Pond,40.976119515272,-73.7785014869427
NY,Hamilton,Blue Ledge Pond,43.8148449043349,-74.1427546728908
NY,Hamilton,Carry Pond,43.6820168176084,-74.4886212732823
NY,Hamilton,Carter Pond,43.8108173166373,-74.1406350645268
NY,Oswego,Carterville Pond,43.343106398524,-75.8998041310957
NY,Lewis,Carthage Reservoir,43.9763219155499,-75.3266918339809
NY,Herkimer,Cary Lake,43.7509144832115,-74.8948130738935
NY,Hamilton,Cary Pond,43.9487816367603,-74.5988467863118
NY,Essex,Dunk Pond,43.8319027858802,-74.1691515584917
NY,Oswego,Panther Lake,43.3292363840558,-75.9086236204845
NY,Hamilton,Pine Mountain Pond,43.8116589366268,-74.1645639099824
NY,Hamilton,Squirrel Pond,43.8202110323947,-74.1767544894714
NY,Hamilton,Whortleberry Pond,43.8009526112571,-74.1519247186651
NY,Otsego,Caryl Lake,42.600971436932,-74.7671658679993
NY,Orange,Cascade Lake,41.2047710394075,-74.3458976411208
NY,Hamilton,Cascade Lake,43.7910396793257,-74.8023987337468
NY,Hamilton,Cascade Pond,43.827830941864,-74.4383348148042
NY,Hamilton,Caswell Lake,43.5314126874897,-74.7522704047518
NY,Franklin,Cat Pond,44.4068058519898,-74.4062171154305
NY,Franklin,Catamount Pond,44.5827530169753,-74.0758020694704
NY,Essex,Cedar Bridge Pond,43.928415579262,-73.5784499824955
NY,Essex,Cedar Pond,43.8358900980081,-74.1557749260191
NY,Hamilton,Cellar Pond,43.7239838765768,-74.5361989611231
NY,Livingston,Cement Plant Pond,42.9783717042297,-77.8223090407629
NY,Onondaga,Cement Pond,43.0706626843131,-76.4388223244745
NY,Hamilton,Center Pond,43.7425407845503,-74.2150413848261
NY,Hamilton,Chain Ponds,43.8064667216008,-74.8125829731638
NY,Essex,Challis Pond,43.9846953449513,-73.670189687
NY,Herkimer,Chambers Lake,43.5923190425687,-74.9394532876093
NY,Suffolk,Channel Pond,40.8888114040838,-72.3437567611445
NY,Essex,Chapel Pond,44.1397698352441,-73.748001678887
NY,Hamilton,Charley Lake,43.4411679578531,-74.3187465251572
NY,Hamilton,Charley Pond,44.0288147353152,-74.69378259059
NY,Franklin,Charlie Pond,44.6852216906028,-74.1094631826712
NY,Fulton,Chase Lake,43.2168126416759,-74.3592010874296
NY,Oswego,Chase Pond,43.3540837211873,-75.9885969214348
NY,Sullivan,Chestnut Ridge Pond,41.6775527388329,-74.8870314058801
NY,Franklin,Childs Ponds,44.749828831049,-74.185246040409
NY,Delaware,Chisholm Pond,42.3279916901417,-75.0684612415516
NY,Hamilton,Christian Lake,43.345385621425,-74.6343753944051
NY,Dutchess,Christie Pond,41.6625501746751,-73.6740361696923
NY,Franklin,Clear Lake,44.4940575187911,-74.3056001234883
NY,Essex,Knob Pond,43.911215492384,-73.5949349916697
NY,Delaware,Lake Cecil,42.2293337643138,-75.2717644354999
NY,Putnam,Lake Celeste,41.3636481826309,-73.8999849592236
NY,Putnam,Lake Charles,41.4519466973119,-73.5704172629342
NY,Herkimer,Lake Charlotte,43.3666786592177,-75.0439010172081
NY,Hamilton,Lake Chartreuse,43.4103246037778,-74.3887589080919
NY,Herkimer,Lake Gay,43.3641358814617,-75.0475595494022
NY,Herkimer,Lake Margarite,43.3687694081988,-75.0495003106201
NY,Suffolk,O-co-nee Lake,40.7183400557649,-73.2576660210833
NY,Franklin,Spring Lake,44.4983597241825,-74.303347576382
NY,Franklin,Chain Lake,44.4891780212674,-74.2996261179911
NY,Saratoga,Christie Reservoir,43.2649349321442,-73.6250428378057
NY,Columbia,Chrysler Pond,42.1013494338897,-73.6056928941119
NY,Hamilton,Constable Pond,43.8332157228285,-74.7971830390511
NY,Herkimer,Dart Lake,43.7960907741865,-74.8625235090045
NY,Saratoga,Dority Reservoir,43.2634354506513,-73.6271046408718
NY,Hamilton,Queer Lake,43.8115425129868,-74.7992940694868
NY,Warren,Chub Pond,43.7594410180343,-73.6520413484707
NY,Hamilton,Chub Pond,43.8763333498987,-74.4588261308944
NY,Columbia,Churchtown Reservoir,42.1649825748091,-73.7158937907948
NY,Orange,Cindy Linda Lake,41.2266167957557,-74.3110597805544
NY,Oneida,City of Rome Reservoir,43.3396173981452,-75.581082582547
NY,Franklin,Clamshell Pond,44.3796817236717,-74.3655297635094
NY,Delaware,Clapper Lake,42.502044038191,-74.7510137809096
NY,Washington,Clark Pond,43.115075443193,-73.3735294521545
NY,Otsego,Clarke Pond,42.8137554680522,-74.8981345968308
NY,Lewis,Clarke Pond,44.1240562940238,-75.4180299485608
NY,Delaware,Clarks Pond,42.1713121465771,-75.4097751504357
NY,Sullivan,Clarks Pond,41.5995102539277,-75.0220599170029
NY,Chautauqua,Clay Pond,42.118028697883,-79.1773412900472
NY,Sullivan,Clear Lake,41.975539739107,-74.8480798006675
NY,Herkimer,Clear Lake,43.9883795657543,-74.9205237168988
NY,Herkimer,Crooked Lake,43.9963113285207,-74.9381853849661
NY,Herkimer,Summit Pond,43.9926486129205,-74.9240907432119
NY,Essex,Triangle Pond,44.0397777400662,-73.6503911475076
NY,Erie,Clear Lake,42.5584611229516,-78.8527146713219
NY,Herkimer,Clear Pond,43.7667232009509,-74.9571780161211
NY,Lewis,Clear Pond,43.983373411417,-75.2248881527302
NY,Washington,Clear Pond,43.5226565477912,-73.4495501960121
NY,Essex,Clements Pond,44.3156629161685,-73.7620418935108
NY,Lewis,Cleveland Lake,43.7979079816011,-75.2813116868893
NY,Lewis,French Pond,43.9778072338498,-75.2275866884235
NY,Herkimer,Little Safford Lake,43.7584291905159,-74.9655397929793
NY,Orange,Muchattoes Lake,41.4967727051288,-74.0309046879841
NY,Franklin,Chub Pond,44.5239536966034,-74.1009968147221
NY,Herkimer,Cliff Pond,43.6613624290229,-74.859694741048
NY,Ontario,Clifton Springs Reservoir,42.9165720130879,-77.1425256461242
NY,Broome,Clines Pond,42.0008769073042,-75.8769570814144
NY,Oneida,Clinton Reservoir,43.0378889089924,-75.4181690472074
NY,Hamilton,Clockmill Pond,43.3387507095757,-74.5884198945953
NY,Oswego,Coan Pond,43.4065872381488,-75.9756117632224
NY,Westchester,Glendale Lake,41.2085981536913,-73.8537782975661
NY,Sullivan,Cliff Lake,41.5965842173577,-74.7957514018981
NY,Schoharie,Russell Lake,42.7169341668437,-74.4829066607967
NY,Washington,Cossayuna Lake,43.2060483981002,-73.4232039416234
NY,Warren,Cod Pond,43.5153398975111,-74.1420488782424
NY,Oswego,Cody Pond,43.3124589259625,-75.8801245432542
NY,Essex,Coffee Pond,43.8077618999418,-73.6938848429553
NY,Westchester,Colabaugh Pond,41.2389812542732,-73.8693506709731
NY,Fulton,Cold Brook Reservoir,43.0303870702491,-74.4286917409248
NY,Hamilton,Cold Spring Lake,43.3175274628876,-74.7823765505573
NY,Essex,Coldspring Pond,44.3250958932771,-73.9266662415052
NY,Greene,Colgate Lake,42.2355420861464,-74.1196563803511
NY,Delaware,Columbia Lake,42.0494194854497,-75.3761669307331
NY,Suffolk,Canoe Lake,40.9112323960269,-72.7514357825102
NY,Herkimer,Combs Lake,43.624782464901,-74.9366761099263
NY,Essex,Connery Pond,44.3123512965794,-73.932274369713
NY,Schoharie,Conover Pond,42.7789805369315,-74.2906706323992
NY,Queens,Conselyeus Pond,40.6588824552805,-73.7455230557826
NY,Saratoga,Cook's Pond,43.0167854458614,-73.8459465077586
NY,Warren,Coon Pond,43.5012823871665,-73.8532735581987
NY,Essex,Coonrod Pond,44.3681942176425,-73.6184221981902
NY,Essex,Cooper Kill Pond,44.4247459313256,-73.8489725456215
NY,Ulster,Cooper Lake,42.0613061259904,-74.1788771970151
NY,Suffolk,Coopers Neck Pond,40.8677867480126,-72.4021862978453
NY,Rensselaer,Coopers Pond,42.6700133346588,-73.6066942989979
NY,Essex,Copper Pond,44.3868287786713,-73.5823171700752
NY,Essex,Copperas Pond,44.3303705258845,-73.8996666749136
NY,Suffolk,Corey Pond,40.916865798578,-72.8438822283074
NY,Essex,Corner Pond,43.832127840932,-74.2326917303201
NY,Essex,Cotters Pond,43.8791132827137,-73.6642213364092
NY,Cayuga,Lake Como,42.677413464818,-76.3026001071889
NY,Essex,Lake Jimmy,44.0750692117384,-74.0469909986764
NY,Essex,Lake Sally,44.0655404500454,-74.0424801895699
NY,Herkimer,Cotton Lake,43.4340018164216,-74.9518652753116
NY,Hamilton,County Line Flow,43.9804549697071,-74.2764994524156
NY,Fulton,County Line Lake,43.2338385100655,-74.4351707440344
NY,Essex,Courtney Pond,44.0390534432442,-73.6829797702576
NY,Herkimer,Covey Pond,43.9895739676897,-74.9328543992505
NY,Greene,Coxsackie Reservoir,42.3716644413763,-73.8651246447434
NY,Warren,Crab Pond,43.7754244880712,-73.6568634466902
NY,Herkimer,Cranberry Lake,43.2943312410719,-74.8102113674158
NY,Ulster,Cranberry Lake,41.7111897663481,-74.4885632231221
NY,Sullivan,Cranberry Pond,41.8771588870308,-74.7281061212752
NY,Steuben,Cranberry Pond,42.1855661554946,-77.2975093693296
NY,Jefferson,Cranberry Pond,43.689237319901,-76.1957479550804
NY,Rensselaer,Cranberry Pond,42.7437369509965,-73.435193710193
NY,Franklin,Cranberry Pond,44.4145240174518,-74.4554184082168
NY,Essex,Cranberry Pond,44.106832004098,-73.7096964905268
NY,Clinton,Cranberry Pond,44.4718138849754,-73.9012167078657
NY,Sullivan,Crane Pond,41.5388759809165,-74.6854459724392
NY,Essex,Crane Pond,43.8526517548103,-73.6522592545756
NY,Delaware,Creamery Pond,42.403922757465,-74.7950819456707
NY,Essex,Crab Pond,43.8399249046471,-73.6378869189663
NY,Herkimer,Cracker Pond,44.0360473784453,-74.8892859964718
NY,Lewis,Croghan Reservoir,43.9077828954934,-75.304723875695
NY,Westchester,Crom Pond,41.2779266287076,-73.8004388661479
NY,Delaware,Odell Lake,42.4225507361958,-74.6906377247888
NY,Lewis,Crooked Lake,43.9173435535748,-75.1663734714505
NY,Lewis,Crooked Pond,44.1142982814912,-75.4434139019099
NY,Suffolk,Crooked Pond,40.965357303748,-72.2944412478888
NY,Oswego,Crooks Pond,43.4186685821632,-76.3792678765323
NY,Herkimer,Cross Pond,43.6389942335766,-74.8452214518944
NY,Warren,Cross Pond,43.67921347888,-73.955843955009
NY,Hamilton,Crotched Pond,43.6809866394627,-74.2935957333913
NY,Otsego,Crumhorn Lake,42.5577357493629,-74.921763164636
NY,Wayne,Crusoe Lake,43.0907517404917,-76.7779931598517
NY,Orange,Pells Pond,41.3578102357925,-73.9724957364279
NY,Delaware,Crystal Lake,42.0516994771135,-75.3609841157231
NY,Hamilton,Crystal Lake,43.8447253104962,-74.4583939120036
NY,Washington,Crystal Lake,43.516432020867,-73.2722332273611
NY,Albany,Crystal Lake,42.5208344685732,-74.2070775519678
NY,Otsego,Crystal Lake,42.6503678585874,-75.2016598131857
NY,Putnam,Curry Pond,41.3440625243167,-73.9442226348051
NY,Herkimer,Curtis Lake,43.3361447323861,-74.9601864619704
NY,Warren,Daggett Pond,43.5378368694776,-73.845177478779
NY,Washington,Hills Pond,43.5144658972088,-73.2800347180358
NY,Sullivan,Dascher Pond,41.852329326508,-75.0632769148188
NY,Sullivan,Davies Lake,41.6200347321379,-74.5997938267052
NY,Saratoga,Davignon Pond,43.2633800076969,-73.966933989696
NY,Rensselaer,Davitt Lake,42.7060386509705,-73.5331456728878
NY,Clinton,Davis Lake,44.6171922411674,-73.6140286224506
NY,Allegany,Alma Pond,42.0160515080923,-77.9906750263918
NY,Ulster,De Witt Lake,41.8864379790247,-74.0481113269902
NY,Cortland,Dean Pond,42.4476230824883,-76.0032378065955
NY,Herkimer,Deep Lake,43.4490109747285,-75.0709951723659
NY,Lewis,Deer Pond,44.0114637454225,-75.1902919531638
NY,Delaware,Deer Lake,41.9125720382269,-75.0341074643842
NY,Broome,Deer Lake,42.0594168679063,-75.5533782944132
NY,Westchester,Deer Pond,41.23933993837,-73.7943728553946
NY,Oswego,Deer Pond,43.5331589176995,-75.7883725724885
NY,Oneida,Deer Pond,43.5380037127963,-75.1694957783165
NY,Steuben,DLake Demons,42.3477459741118,-77.478000869665
NY,Chenango,Deer Pond,42.6019443034563,-75.7472049230276
NY,Schenectady,Deer Pond,42.7646671004646,-74.1813209338017
NY,Franklin,Deerfly Pond,44.6915655094857,-74.1080140908336
NY,Delaware,Delaware Lake,41.8875098962631,-75.1299006581224
NY,Sullivan,Delfongos Pond,41.6475885858601,-74.7662843913976
NY,Clinton,Dell Pond,44.6216033407623,-73.945862549245
NY,Albany,Delmar Reservoir,42.6301171760175,-73.9289633886041
NY,Warren,Densmore Pond,43.7153449051762,-73.7917428599886
NY,Herkimer,Desert Pond,44.018089480661,-75.1358560300165
NY,Columbia,Dewitt Pond,41.9999157663431,-73.5856785898784
NY,Hamilton,Dewitt Pond,43.5241840936898,-74.5753880974796
NY,Fulton,Dexter Lake,43.2472755399942,-74.5984566354046
NY,Essex,Dial Pond,44.1118936716662,-73.7762115095497
NY,Tioga,Lake Diana,42.2098822617717,-76.4144227761076
NY,Orange,Downing Pond,41.5052059368319,-74.0194973887147
NY,Orange,Harrison Pond,41.4994944467845,-74.0440370972642
NY,Westchester,Dickiebusch Lake,41.3097476768851,-73.9413819308047
NY,Warren,Dippikill Pond,43.5662908001093,-73.8763421972124
NY,Hamilton,Dishrag Pond,43.781638953553,-74.4904724055409
NY,Warren,Dipper Pond,43.6546550657663,-73.9050129246225
NY,Franklin,Dry Channel Pond,44.3527580776827,-74.4349513707837
NY,Essex,Dix Pond,44.0651564849997,-73.8107457884916
NY,Sullivan,Dixie Lake,41.7892492693266,-74.7060501151002
NY,Hamilton,Doctors Pond,44.0056855921604,-74.6010090058476
NY,Sullivan,Dodge Pond,41.6638194356418,-74.780008591069
NY,Tioga,Dodge Pond,42.0132683704671,-76.5170160609683
NY,Oneida,Doe Pond,43.5097345061563,-75.1969464228407
NY,Lewis,Doherty Pond,44.1129835800147,-75.466142221101
NY,Greene,Dolans Lake,42.2053971125748,-74.2061144529688
NY,Washington,Dolph Pond,43.4814328524147,-73.4522915495007
NY,Jefferson,Dority Pond,44.1569542561803,-75.5013713716312
NY,Greene,Dots Lake,42.3707465291254,-73.9328740472756
NY,Rensselaer,Douglas Pond,42.5972475232978,-73.3659839476849
NY,Clinton,Dow Pond,44.6329259357122,-73.8706452139343
NY,Franklin,Drain Pond,44.7311139098357,-74.1243743384538
NY,Warren,Dream Lake,43.3808345806232,-73.6404961845092
NY,Wyoming,Dream Lake,42.5603457423575,-78.2978135127054
NY,Franklin,Drew Pond,44.5700640353529,-74.0920846094164
NY,Hamilton,Dry Lake,43.2506921361887,-74.5832805167077
NY,Tompkins,Dryden Lake,42.4619489249416,-76.2725527797166
NY,Schenectady,Duane Lake,42.7490854023156,-74.1125483420034
NY,Hamilton,Duck Lake,43.2352953797734,-74.4523832378679
NY,Cayuga,Duck Lake,43.1477577867539,-76.6894288603298
NY,Steuben,Duck Pond,42.1780312571862,-77.2866388094595
NY,Lewis,Duck Pond,44.1601675901381,-75.3710348428872
NY,Suffolk,House Pond,40.8862225885346,-72.5629427442584
NY,Westchester,Journeys End Lake,41.2265508591819,-73.8213197168631
NY,Lewis,Steam Mill Pond,44.1166608770478,-75.4653409774623
NY,Warren,Viele Pond,43.4273111567653,-73.7947781270166
NY,Franklin,Duck Ponds,44.6828760827394,-74.1032293495904
NY,Essex,Dudley Pond,43.9392904138574,-73.5917246118902
NY,Washington,Dunbar Pond,43.5180711635725,-73.3201889079749
NY,Oswego,Dutcher Pond,43.2915050101841,-75.9557732300178
NY,Rensselaer,Dyken Pond,42.7233942986091,-73.4261334078534
NY,Orange,Eagle Lake,41.1526790940617,-74.2365439834809
NY,Rensselaer,South Long Pond,42.7335233943983,-73.4254767785224
NY,Rensselaer,Taconic Lake,42.735441732496,-73.4126314278475
NY,Madison,Craine Lake (Earlville Lake),42.7605598191136,-75.5577332372064
NY,Madison,Earlville Reservoir,42.7497943048779,-75.506847758975
NY,Herkimer,East Canada Lake,43.0330262374542,-74.7462854267205
NY,Hamilton,East Charley Pond,44.0465430720607,-74.6834508830793
NY,Chautauqua,East Mud Lake,42.4333734611632,-79.0971663791018
NY,Lewis,East Pond,43.7695059220116,-75.2125866730111
NY,Lewis,Stony Lake,43.7750123112836,-75.215346683252
NY,Putnam,Bog Brook Reservoir,41.4162057061984,-73.5855958872557
NY,Westchester,Lake Waccabuc,41.2978324560162,-73.5842531535251
NY,Westchester,Oscaleta Lake,41.2965956002793,-73.5614499851334
NY,Fulton,Eastman Lake,43.207838828152,-74.4686808198666
NY,Nassau,Tiffany Creek Pond,40.8646368602787,-73.5021593453825
NY,Nassau,St. John's Pond,40.8555201501804,-73.4619982042297
NY,Nassau,Franklin Pond,40.8501698122832,-73.459293324496
NY,Westchester,Echo Lake,41.180402707086,-73.8098029528754
NY,Essex,Lake Eaton,44.4143193331929,-73.7195553015398
NY,Oneida,Echo Lake,43.4246699053902,-75.2725573218522
NY,Otsego,Schenevus Lake,42.5396381558453,-74.8410267395624
NY,Rensselaer,Echo Lake,42.8856223867604,-73.4380576970437
NY,Westchester,Titicus Reservoir,41.3304482422394,-73.627930637299
NY,Oswego,Edick Pond,43.4471985125196,-75.9601371920737
NY,Saratoga,Efner Lake,43.2663928610797,-73.9286841416964
NY,Essex,Eighth Lake,43.8821384806321,-74.2208729408474
NY,Franklin,Elbow Pond,44.4028379135684,-74.5423582416908
NY,Franklin,Elbow Ponds,44.600893266428,-74.0735537817434
NY,Suffolk,Elda Lake,40.7253479107938,-73.3287741985218
NY,Chemung,Eldridge Lake,42.1138067953482,-76.8171909970239
NY,Lewis,Elijah Lake,44.1006796762341,-75.2342138257415
NY,Saratoga,Hunt Lake,43.2599273471121,-73.9049760378227
NY,Oswego,Ike Allen Pond,43.4499867486899,-75.9572362266302
NY,Saratoga,Jenny Lake,43.2669355243707,-73.9123021082058
NY,Oswego,Lake Loraine,43.4571977803263,-75.9605734376151
NY,Delaware,Little Edwards Pond,42.0055537945762,-74.9903348265293
NY,Franklin,Little Rock Pond,44.3974587150322,-74.5442785076551
NY,Essex,Seventh Lake,43.8881920560189,-74.2123270177578
NY,Hamilton,Elk Pond,43.9679871948062,-74.5665076574082
NY,Franklin,Elm Pond,44.5986293535765,-74.0895167456127
NY,Hamilton,Flatfish Pond,43.9813384526936,-74.5725073763908
NY,Saratoga,Lake Elizabeth,43.1361943644587,-73.7565701245524
NY,Putnam,Lake Elizabeth,41.365388353067,-73.9362474667741
NY,Chemung,Elmira Reservoir,42.1092858744083,-76.8496325721072
NY,Ulster,Lake Sunset,41.654937703889,-74.0648981466901
NY,Herkimer,Emerald Lake,44.0220536807192,-75.0197030329799
NY,Delaware,Emmons Pond,42.4270748737523,-75.0169799061827
NY,Tioga,Empire Lake,42.1716836392706,-76.42622826535
NY,Schoharie,Engleville Pond,42.7569833612524,-74.6522914941687
NY,Essex,Ensign Pond,44.0336460465649,-73.6020575801975
NY,Steuben,Erwin Pond,42.1574267717209,-77.1708780805606
NY,Ulster,Esopus Lake,41.8765313904498,-73.9697245176489
NY,Oneida,Evans Pond,43.3708902840316,-75.141972329317
NY,Oneida,Lake Julia,43.3695347145377,-75.132035775312
NY,Lewis,Evies Pond,43.7794935993159,-75.2720809767705
NY,Lewis,Long Lake,43.7793458603281,-75.2680391570449
NY,Lewis,Mahan Pond,43.7729242060919,-75.2680965934966
